,specs,mp,mr,mt
55,"['y_60m', False, 1, 10, 'l2']",0.5305232558139535,0.9530026109660574,0.12179578334324077
56,"['y_60m', False, 1, 100, 'l1']",0.5305232558139535,0.9530026109660574,0.1215737030249198
57,"['y_60m', False, 1, 100, 'l2']",0.5305232558139535,0.9530026109660574,0.12185787968181865
58,"['y_60m', False, 1, 1000, 'l1']",0.5305232558139535,0.9530026109660574,0.1216874660261315
59,"['y_60m', False, 1, 1000, 'l2']",0.5305232558139535,0.9530026109660574,0.12186492317386856
60,"['y_60m', False, 10, 0.01, 'l1']",0.5368731563421829,0.9503916449086162,0.09511759031582233
61,"['y_60m', False, 10, 0.01, 'l2']",0.5432835820895522,0.9503916449086162,0.12482972132465954
62,"['y_60m', False, 10, 0.1, 'l1']",0.5400593471810089,0.9503916449086162,0.08727827936258162
63,"['y_60m', False, 10, 0.1, 'l2']",0.5400593471810089,0.9503916449086162,0.09004306961399933
64,"['y_60m', False, 10, 1, 'l1']",0.5384615384615384,0.9503916449086162,0.08445086788053906
65,"['y_60m', False, 10, 1, 'l2']",0.5384615384615384,0.9503916449086162,0.08416919315641423
66,"['y_60m', False, 10, 10, 'l1']",0.5384615384615384,0.9503916449086162,0.08337933774687417
67,"['y_60m', False, 10, 10, 'l2']",0.5384615384615384,0.9503916449086162,0.08330061359010334
68,"['y_60m', False, 10, 100, 'l1']",0.5384615384615384,0.9503916449086162,0.08326470592130279
69,"['y_60m', False, 10, 100, 'l2']",0.5384615384615384,0.9503916449086162,0.08314975207881097
70,"['y_60m', False, 10, 1000, 'l1']",0.5384615384615384,0.9503916449086162,0.08324675016872542
71,"['y_60m', False, 10, 1000, 'l2']",0.5384615384615384,0.9503916449086162,0.08319086280145638
