,specs,mp,mr,mt
22,"['y_45m', True, 1, 1000, 'l1']",0.5475113122171946,0.9502617801047121,0.17827429922859042
23,"['y_45m', True, 1, 1000, 'l2']",0.5434131736526946,0.9502617801047121,0.17772050689560215
24,"['y_45m', True, 10, 0.01, 'l1']",0.5567484662576687,0.9502617801047121,0.09050097443114807
25,"['y_45m', True, 10, 0.01, 'l2']",0.5617283950617284,0.9528795811518325,0.12357687458384746
26,"['y_45m', True, 10, 0.1, 'l1']",0.555895865237366,0.9502617801047121,0.1105887193352461
27,"['y_45m', True, 10, 0.1, 'l2']",0.555895865237366,0.9502617801047121,0.11466766456810243
28,"['y_45m', True, 10, 1, 'l1']",0.555045871559633,0.9502617801047121,0.10519504471470584
29,"['y_45m', True, 10, 1, 'l2']",0.555045871559633,0.9502617801047121,0.10642387667790656
30,"['y_45m', True, 10, 10, 'l1']",0.555895865237366,0.9502617801047121,0.1128602753742982
31,"['y_45m', True, 10, 10, 'l2']",0.5576036866359447,0.9502617801047121,0.1136434633448898
32,"['y_45m', True, 10, 100, 'l1']",0.5567484662576687,0.9502617801047121,0.11254302222104058
33,"['y_45m', True, 10, 100, 'l2']",0.5576036866359447,0.9502617801047121,0.11524274069006939
34,"['y_45m', True, 10, 1000, 'l1']",0.5576036866359447,0.9502617801047121,0.11420990903751019
35,"['y_45m', True, 10, 1000, 'l2']",0.5576036866359447,0.9502617801047121,0.11894615190418123
36,"['y_45m', False, 0, 0.01, 'l1']",0.5538694992412747,0.9554973821989529,0.26472788122185803
37,"['y_45m', False, 0, 0.01, 'l2']",0.5941080196399345,0.9502617801047121,0.4099996356139197
38,"['y_45m', False, 0, 0.1, 'l1']",0.6009933774834437,0.9502617801047121,0.30000896794346893
39,"['y_45m', False, 0, 0.1, 'l2']",0.605,0.9502617801047121,0.3085074179669845
40,"['y_45m', False, 0, 1, 'l1']",0.6226415094339622,0.9502617801047121,0.285192214696223
41,"['y_45m', False, 0, 1, 'l2']",0.6237113402061856,0.9502617801047121,0.29008271134677277
42,"['y_45m', False, 0, 10, 'l1']",0.6413427561837456,0.9502617801047121,0.3044864438220363
43,"['y_45m', False, 0, 10, 'l2']",0.6413427561837456,0.9502617801047121,0.30214441080163157
44,"['y_45m', False, 0, 100, 'l1']",0.6413427561837456,0.9502617801047121,0.3007602571892223
45,"['y_45m', False, 0, 100, 'l2']",0.6413427561837456,0.9502617801047121,0.301156149576739
46,"['y_45m', False, 0, 1000, 'l1']",0.6413427561837456,0.9502617801047121,0.3004721883966588
47,"['y_45m', False, 0, 1000, 'l2']",0.6413427561837456,0.9502617801047121,0.30013442646099403
48,"['y_45m', False, 1, 0.01, 'l1']",0.5422222222222223,0.9581151832460733,0.16212255675819448
49,"['y_45m', False, 1, 0.01, 'l2']",0.5541984732824428,0.9502617801047121,0.2690405040175797
50,"['y_45m', False, 1, 0.1, 'l1']",0.5491679273827534,0.9502617801047121,0.13314435346733178
51,"['y_45m', False, 1, 0.1, 'l2']",0.5498489425981873,0.9528795811518325,0.15251077871638352
52,"['y_45m', False, 1, 1, 'l1']",0.5490196078431373,0.9528795811518325,0.12695068131761328
53,"['y_45m', False, 1, 1, 'l2']",0.55,0.9502617801047121,0.13268109798240207
54,"['y_45m', False, 1, 10, 'l1']",0.55,0.9502617801047121,0.1300818760854365
55,"['y_45m', False, 1, 10, 'l2']",0.5508345978755691,0.9502617801047121,0.12999153563836197
56,"['y_45m', False, 1, 100, 'l1']",0.5508345978755691,0.9502617801047121,0.12962142208015212
57,"['y_45m', False, 1, 100, 'l2']",0.5508345978755691,0.9502617801047121,0.12951879630263363
58,"['y_45m', False, 1, 1000, 'l1']",0.5508345978755691,0.9502617801047121,0.12957011252711745
59,"['y_45m', False, 1, 1000, 'l2']",0.5508345978755691,0.9502617801047121,0.12947021946523246
60,"['y_45m', False, 10, 0.01, 'l1']",0.5567484662576687,0.9502617801047121,0.10448405053143306
61,"['y_45m', False, 10, 0.01, 'l2']",0.5576036866359447,0.9502617801047121,0.14940028316358142
62,"['y_45m', False, 10, 0.1, 'l1']",0.555895865237366,0.9502617801047121,0.0863844917715571
63,"['y_45m', False, 10, 0.1, 'l2']",0.555895865237366,0.9502617801047121,0.09525969658733405
64,"['y_45m', False, 10, 1, 'l1']",0.555895865237366,0.9502617801047121,0.08913012539871773
65,"['y_45m', False, 10, 1, 'l2']",0.555895865237366,0.9502617801047121,0.09024210594815317
66,"['y_45m', False, 10, 10, 'l1']",0.555045871559633,0.9502617801047121,0.08956929021474337
67,"['y_45m', False, 10, 10, 'l2']",0.555045871559633,0.9502617801047121,0.08973949771838248
68,"['y_45m', False, 10, 100, 'l1']",0.555045871559633,0.9502617801047121,0.08960966234861212
69,"['y_45m', False, 10, 100, 'l2']",0.555045871559633,0.9502617801047121,0.08969466391601291
70,"['y_45m', False, 10, 1000, 'l1']",0.555045871559633,0.9502617801047121,0.0896143138164203
71,"['y_45m', False, 10, 1000, 'l2']",0.555045871559633,0.9502617801047121,0.0896899629579102
