,specs,mp,mr,mt
20,"['y_15m', True, 1, 100, 'l1']",0.7236084452975048,0.952020202020202,0.24239761727114675
21,"['y_15m', True, 1, 100, 'l2']",0.7236084452975048,0.952020202020202,0.2430328342820047
22,"['y_15m', True, 1, 1000, 'l1']",0.725,0.952020202020202,0.2417548856928081
23,"['y_15m', True, 1, 1000, 'l2']",0.7236084452975048,0.952020202020202,0.24412108220418774
24,"['y_15m', True, 10, 0.01, 'l1']",0.8081023454157783,0.9570707070707071,0.33589070284322264
25,"['y_15m', True, 10, 0.01, 'l2']",0.7283236994219653,0.9545454545454546,0.24257024347243386
26,"['y_15m', True, 10, 0.1, 'l1']",0.8125,0.952020202020202,0.37627835726245157
27,"['y_15m', True, 10, 0.1, 'l2']",0.8055555555555556,0.952020202020202,0.36807839290204764
28,"['y_15m', True, 10, 1, 'l1']",0.810752688172043,0.952020202020202,0.38065770853470027
29,"['y_15m', True, 10, 1, 'l2']",0.8125,0.952020202020202,0.38442808983672005
30,"['y_15m', True, 10, 10, 'l1']",0.8111587982832618,0.9545454545454546,0.38172529289711027
31,"['y_15m', True, 10, 10, 'l2']",0.8125,0.952020202020202,0.38923696047377565
32,"['y_15m', True, 10, 100, 'l1']",0.8125,0.952020202020202,0.385953163380305
33,"['y_15m', True, 10, 100, 'l2']",0.8125,0.952020202020202,0.38954075626739265
34,"['y_15m', True, 10, 1000, 'l1']",0.8111587982832618,0.9545454545454546,0.38120932145184083
35,"['y_15m', True, 10, 1000, 'l2']",0.8125,0.952020202020202,0.39096414741453017
36,"['y_15m', False, 0, 0.01, 'l1']",0.8076923076923077,0.9545454545454546,0.5541029431483583
37,"['y_15m', False, 0, 0.01, 'l2']",0.7421259842519685,0.952020202020202,0.5174513515479162
38,"['y_15m', False, 0, 0.1, 'l1']",0.8021276595744681,0.952020202020202,0.46388257451840137
39,"['y_15m', False, 0, 0.1, 'l2']",0.725,0.952020202020202,0.32648210790728355
40,"['y_15m', False, 0, 1, 'l1']",0.7411764705882353,0.9545454545454546,0.22051971524833872
41,"['y_15m', False, 0, 1, 'l2']",0.7435897435897436,0.952020202020202,0.2542001887897787
42,"['y_15m', False, 0, 10, 'l1']",0.7269230769230769,0.9545454545454546,0.16748513360414663
43,"['y_15m', False, 0, 10, 'l2']",0.7277992277992278,0.952020202020202,0.17463045299000093
44,"['y_15m', False, 0, 100, 'l1']",0.7269230769230769,0.9545454545454546,0.16346068318076945
45,"['y_15m', False, 0, 100, 'l2']",0.7269230769230769,0.9545454545454546,0.16343964508462153
46,"['y_15m', False, 0, 1000, 'l1']",0.7269230769230769,0.9545454545454546,0.16318623988694964
47,"['y_15m', False, 0, 1000, 'l2']",0.7277992277992278,0.952020202020202,0.1666156766198779
48,"['y_15m', False, 1, 0.01, 'l1']",0.7953586497890295,0.952020202020202,0.4817441771350366
49,"['y_15m', False, 1, 0.01, 'l2']",0.6968576709796673,0.952020202020202,0.43632502570032516
50,"['y_15m', False, 1, 0.1, 'l1']",0.768762677484787,0.9570707070707071,0.2981234603873656
51,"['y_15m', False, 1, 0.1, 'l2']",0.7222222222222222,0.952020202020202,0.28245611247566327
52,"['y_15m', False, 1, 1, 'l1']",0.7364341085271318,0.9595959595959596,0.18946583408603646
53,"['y_15m', False, 1, 1, 'l2']",0.7348927875243665,0.952020202020202,0.21274874235156593
54,"['y_15m', False, 1, 10, 'l1']",0.7421259842519685,0.952020202020202,0.2117288531365549
55,"['y_15m', False, 1, 10, 'l2']",0.7406679764243614,0.952020202020202,0.20777929702677814
56,"['y_15m', False, 1, 100, 'l1']",0.7421259842519685,0.952020202020202,0.21126378134524249
57,"['y_15m', False, 1, 100, 'l2']",0.7421259842519685,0.952020202020202,0.21044431557061877
58,"['y_15m', False, 1, 1000, 'l1']",0.7421259842519685,0.952020202020202,0.2111270722428114
59,"['y_15m', False, 1, 1000, 'l2']",0.7421259842519685,0.952020202020202,0.21069493083660118
60,"['y_15m', False, 10, 0.01, 'l1']",0.8090128755364807,0.952020202020202,0.39682656677770606
61,"['y_15m', False, 10, 0.01, 'l2']",0.8195652173913044,0.952020202020202,0.5321433755679058
62,"['y_15m', False, 10, 0.1, 'l1']",0.8177874186550976,0.952020202020202,0.3605197521850563
63,"['y_15m', False, 10, 0.1, 'l2']",0.8195652173913044,0.952020202020202,0.42620238160150886
64,"['y_15m', False, 10, 1, 'l1']",0.816414686825054,0.9545454545454546,0.356988787614448
65,"['y_15m', False, 10, 1, 'l2']",0.816017316017316,0.952020202020202,0.3648616196063947
66,"['y_15m', False, 10, 10, 'l1']",0.8150537634408602,0.9570707070707071,0.3516069825594202
67,"['y_15m', False, 10, 10, 'l2']",0.8150537634408602,0.9570707070707071,0.3520144649939494
68,"['y_15m', False, 10, 100, 'l1']",0.8150537634408602,0.9570707070707071,0.3511267183890359
69,"['y_15m', False, 10, 100, 'l2']",0.8150537634408602,0.9570707070707071,0.3508134836112843
70,"['y_15m', False, 10, 1000, 'l1']",0.8150537634408602,0.9570707070707071,0.35100889316303896
71,"['y_15m', False, 10, 1000, 'l2']",0.8150537634408602,0.9570707070707071,0.3506918897416492
