,specs,mp,mr,mt
0,"['y_90m', True, 0, 0.01, 'l1']",0.48435374149659866,0.9518716577540107,0.19336344360818447
1,"['y_90m', True, 0, 0.01, 'l2']",0.5092989985693849,0.9518716577540107,0.22029684063899505
2,"['y_90m', True, 0, 0.1, 'l1']",0.4772117962466488,0.9518716577540107,0.3112148128751359
3,"['y_90m', True, 0, 0.1, 'l2']",0.45235069885641677,0.9518716577540107,0.2717780541434538
4,"['y_90m', True, 0, 1, 'l1']",0.4472361809045226,0.9518716577540107,0.30934902267702363
5,"['y_90m', True, 0, 1, 'l2']",0.44389027431421446,0.9518716577540107,0.29218608044614397
6,"['y_90m', True, 0, 10, 'l1']",0.4455569461827284,0.9518716577540107,0.31428865170981407
7,"['y_90m', True, 0, 10, 'l2']",0.44611528822055135,0.9518716577540107,0.31528503689554493
8,"['y_90m', True, 0, 100, 'l1']",0.44611528822055135,0.9518716577540107,0.3172130781951764
9,"['y_90m', True, 0, 100, 'l2']",0.4472361809045226,0.9518716577540107,0.31463676935022616
10,"['y_90m', True, 0, 1000, 'l1']",0.4455569461827284,0.9518716577540107,0.31695863471208285
11,"['y_90m', True, 0, 1000, 'l2']",0.4477987421383648,0.9518716577540107,0.3156270683148623
12,"['y_90m', True, 1, 0.01, 'l1']",0.43911439114391143,0.9545454545454546,0.08694972622381678
13,"['y_90m', True, 1, 0.01, 'l2']",0.4403444034440344,0.9572192513368984,0.11001761956304291
14,"['y_90m', True, 1, 0.1, 'l1']",0.4477987421383648,0.9518716577540107,0.16430106731081046
15,"['y_90m', True, 1, 0.1, 'l2']",0.43047158403869407,0.9518716577540107,0.1637825124232149
16,"['y_90m', True, 1, 1, 'l1']",0.4275449101796407,0.9545454545454546,0.1665285853193619
17,"['y_90m', True, 1, 1, 'l2']",0.419811320754717,0.9518716577540107,0.1553711450621395
18,"['y_90m', True, 1, 10, 'l1']",0.41203703703703703,0.9518716577540107,0.1547983448035541
19,"['y_90m', True, 1, 10, 'l2']",0.41203703703703703,0.9518716577540107,0.15494639357716508
20,"['y_90m', True, 1, 100, 'l1']",0.4075342465753425,0.9545454545454546,0.14985179711245838
21,"['y_90m', True, 1, 100, 'l2']",0.4056818181818182,0.9545454545454546,0.14839507134252358
22,"['y_90m', True, 1, 1000, 'l1']",0.4075342465753425,0.9545454545454546,0.14969099038155964
23,"['y_90m', True, 1, 1000, 'l2']",0.4056818181818182,0.9545454545454546,0.1476634528482949
24,"['y_90m', True, 10, 0.01, 'l1']",0.46054333764553684,0.9518716577540107,0.06389193400411873
25,"['y_90m', True, 10, 0.01, 'l2']",0.4635416666666667,0.9518716577540107,0.08085674013955582
26,"['y_90m', True, 10, 0.1, 'l1']",0.48118279569892475,0.9572192513368984,0.10906606984438841
27,"['y_90m', True, 10, 0.1, 'l2']",0.4838274932614555,0.9598930481283422,0.11757700406247067
28,"['y_90m', True, 10, 1, 'l1']",0.48043184885290147,0.9518716577540107,0.13993561293811
29,"['y_90m', True, 10, 1, 'l2']",0.4830393487109905,0.9518716577540107,0.1398000527585958
30,"['y_90m', True, 10, 10, 'l1']",0.4817320703653586,0.9518716577540107,0.14572293640432396
31,"['y_90m', True, 10, 10, 'l2']",0.4817320703653586,0.9518716577540107,0.14682879733773585
32,"['y_90m', True, 10, 100, 'l1']",0.4817320703653586,0.9518716577540107,0.14562443445701914
33,"['y_90m', True, 10, 100, 'l2']",0.4791386271870794,0.9518716577540107,0.1464136054329007
34,"['y_90m', True, 10, 1000, 'l1']",0.4810810810810811,0.9518716577540107,0.14574353000486298
35,"['y_90m', True, 10, 1000, 'l2']",0.4791386271870794,0.9518716577540107,0.14628484876284129
36,"['y_90m', False, 0, 0.01, 'l1']",0.4797843665768194,0.9518716577540107,0.23319266214306633
37,"['y_90m', False, 0, 0.01, 'l2']",0.5500770416024653,0.9545454545454546,0.3631552536388209
38,"['y_90m', False, 0, 0.1, 'l1']",0.5435114503816794,0.9518716577540107,0.31138289695593746
39,"['y_90m', False, 0, 0.1, 'l2']",0.5344311377245509,0.9545454545454546,0.2933042458276724
40,"['y_90m', False, 0, 1, 'l1']",0.5460122699386503,0.9518716577540107,0.29528769073475664
41,"['y_90m', False, 0, 1, 'l2']",0.5468509984639017,0.9518716577540107,0.29740874155797614
42,"['y_90m', False, 0, 10, 'l1']",0.5536547433903577,0.9518716577540107,0.3008696442500418
