,specs,mp,mr,mt
45,"['y_120m', False, 0, 100, 'l2']",0.5515055467511886,0.9508196721311475,0.3852837850381063
46,"['y_120m', False, 0, 1000, 'l1']",0.5515055467511886,0.9508196721311475,0.38526518542402166
47,"['y_120m', False, 0, 1000, 'l2']",0.5530903328050714,0.953551912568306,0.3850112577504636
48,"['y_120m', False, 1, 0.01, 'l1']",0.44106463878326996,0.9508196721311475,0.1744718917417708
49,"['y_120m', False, 1, 0.01, 'l2']",0.45253576072821844,0.9508196721311475,0.23309809321843844
50,"['y_120m', False, 1, 0.1, 'l1']",0.4496124031007752,0.9508196721311475,0.2100789452734198
51,"['y_120m', False, 1, 0.1, 'l2']",0.4467265725288832,0.9508196721311475,0.21776035690776974
52,"['y_120m', False, 1, 1, 'l1']",0.44558258642765686,0.9508196721311475,0.21492081717182926
53,"['y_120m', False, 1, 1, 'l2']",0.44501278772378516,0.9508196721311475,0.21453841340427685
54,"['y_120m', False, 1, 10, 'l1']",0.44501278772378516,0.9508196721311475,0.21401420258858017
55,"['y_120m', False, 1, 10, 'l2']",0.44501278772378516,0.9508196721311475,0.213421131300141
56,"['y_120m', False, 1, 100, 'l1']",0.44501278772378516,0.9508196721311475,0.21344643459258594
57,"['y_120m', False, 1, 100, 'l2']",0.4445859872611465,0.953551912568306,0.20982565871604633
58,"['y_120m', False, 1, 1000, 'l1']",0.44501278772378516,0.9508196721311475,0.21338571626292965
59,"['y_120m', False, 1, 1000, 'l2']",0.4445859872611465,0.953551912568306,0.20980730939094555
60,"['y_120m', False, 10, 0.01, 'l1']",0.4213075060532688,0.9508196721311475,0.07717777921754129
61,"['y_120m', False, 10, 0.01, 'l2']",0.4254278728606357,0.9508196721311475,0.08510443392475504
62,"['y_120m', False, 10, 0.1, 'l1']",0.4245742092457421,0.953551912568306,0.07537810987507344
63,"['y_120m', False, 10, 0.1, 'l2']",0.4249084249084249,0.9508196721311475,0.07729622708826453
64,"['y_120m', False, 10, 1, 'l1']",0.4233576642335766,0.9508196721311475,0.07526187748007179
65,"['y_120m', False, 10, 1, 'l2']",0.4233576642335766,0.9508196721311475,0.07549220873453788
66,"['y_120m', False, 10, 10, 'l1']",0.4233576642335766,0.9508196721311475,0.07550289338367193
67,"['y_120m', False, 10, 10, 'l2']",0.4233576642335766,0.9508196721311475,0.07554770049709233
68,"['y_120m', False, 10, 100, 'l1']",0.4233576642335766,0.9508196721311475,0.07553357612549655
69,"['y_120m', False, 10, 100, 'l2']",0.4233576642335766,0.9508196721311475,0.07556149278614863
70,"['y_120m', False, 10, 1000, 'l1']",0.4233576642335766,0.9508196721311475,0.0755417842787033
71,"['y_120m', False, 10, 1000, 'l2']",0.4233576642335766,0.9508196721311475,0.07556227868833208
