,specs,mp,mr,mt
26,"['y_15m', True, 10, 0.1, 'l1']",0.047379032258064516,1.0,0.0004457691637089314
27,"['y_15m', True, 10, 0.1, 'l2']",0.047474747474747475,1.0,0.0007746090631457126
28,"['y_15m', True, 10, 1, 'l1']",0.0473313192346425,1.0,0.0003801209453707974
29,"['y_15m', True, 10, 1, 'l2']",0.0473313192346425,1.0,0.00043039662311986006
30,"['y_15m', True, 10, 10, 'l1']",0.047379032258064516,1.0,0.0003851423376064392
31,"['y_15m', True, 10, 10, 'l2']",0.047474747474747475,1.0,0.000408541182204572
32,"['y_15m', True, 10, 100, 'l1']",0.047379032258064516,1.0,0.0003844273427838451
33,"['y_15m', True, 10, 100, 'l2']",0.047474747474747475,1.0,0.0004051317482218936
34,"['y_15m', True, 10, 1000, 'l1']",0.047379032258064516,1.0,0.000387212328286181
35,"['y_15m', True, 10, 1000, 'l2']",0.047474747474747475,1.0,0.000413902160189477
36,"['y_15m', False, 0, 0.01, 'l1']",0.0473313192346425,1.0,0.0017027685621921389
37,"['y_15m', False, 0, 0.01, 'l2']",0.0473313192346425,1.0,0.004535814046251935
38,"['y_15m', False, 0, 0.1, 'l1']",0.0473313192346425,1.0,3.5891297764786705e-07
39,"['y_15m', False, 0, 0.1, 'l2']",0.0473313192346425,1.0,1.0909427020883927e-05
40,"['y_15m', False, 0, 1, 'l1']",0.0473313192346425,1.0,1.3425537217444157e-08
41,"['y_15m', False, 0, 1, 'l2']",0.0473313192346425,1.0,5.052072123493713e-08
42,"['y_15m', False, 0, 10, 'l1']",0.0473313192346425,1.0,8.681412606583613e-09
43,"['y_15m', False, 0, 10, 'l2']",0.0473313192346425,1.0,1.0653682115444814e-08
44,"['y_15m', False, 0, 100, 'l1']",0.0473313192346425,1.0,8.333375033784248e-09
45,"['y_15m', False, 0, 100, 'l2']",0.0473313192346425,1.0,8.514202728176893e-09
46,"['y_15m', False, 0, 1000, 'l1']",0.0473313192346425,1.0,8.308531234470816e-09
47,"['y_15m', False, 0, 1000, 'l2']",0.0473313192346425,1.0,8.294822437014844e-09
48,"['y_15m', False, 1, 0.01, 'l1']",0.047379032258064516,1.0,3.091670784221431e-05
49,"['y_15m', False, 1, 0.01, 'l2']",0.0473313192346425,1.0,0.0004839050790341953
50,"['y_15m', False, 1, 0.1, 'l1']",0.0473313192346425,1.0,3.799274479161011e-09
51,"['y_15m', False, 1, 0.1, 'l2']",0.0473313192346425,1.0,2.528382962811291e-07
52,"['y_15m', False, 1, 1, 'l1']",0.0473313192346425,1.0,6.157332839497865e-10
53,"['y_15m', False, 1, 1, 'l2']",0.0473313192346425,1.0,1.5647857053112113e-09
54,"['y_15m', False, 1, 10, 'l1']",0.0473313192346425,1.0,5.109623513785185e-10
55,"['y_15m', False, 1, 10, 'l2']",0.0473313192346425,1.0,5.675531747630587e-10
56,"['y_15m', False, 1, 100, 'l1']",0.0473313192346425,1.0,5.014100441275313e-10
57,"['y_15m', False, 1, 100, 'l2']",0.0473313192346425,1.0,5.066062410249569e-10
58,"['y_15m', False, 1, 1000, 'l1']",0.0473313192346425,1.0,5.004011034703849e-10
59,"['y_15m', False, 1, 1000, 'l2']",0.0473313192346425,1.0,5.012321948695891e-10
60,"['y_15m', False, 10, 0.01, 'l1']",0.0473313192346425,1.0,1.9604277568176268e-08
61,"['y_15m', False, 10, 0.01, 'l2']",0.0473313192346425,1.0,7.80217018059132e-06
62,"['y_15m', False, 10, 0.1, 'l1']",0.047379032258064516,1.0,1.732731346491473e-10
63,"['y_15m', False, 10, 0.1, 'l2']",0.047379032258064516,1.0,2.772227233676173e-09
64,"['y_15m', False, 10, 1, 'l1']",0.047379032258064516,1.0,9.101847853250856e-11
65,"['y_15m', False, 10, 1, 'l2']",0.047379032258064516,1.0,1.3565057973678613e-10
66,"['y_15m', False, 10, 10, 'l1']",0.047379032258064516,1.0,8.484016644831212e-11
67,"['y_15m', False, 10, 10, 'l2']",0.047379032258064516,1.0,8.845302152840231e-11
68,"['y_15m', False, 10, 100, 'l1']",0.047379032258064516,1.0,8.425913146827528e-11
69,"['y_15m', False, 10, 100, 'l2']",0.047379032258064516,1.0,8.457051790388795e-11
70,"['y_15m', False, 10, 1000, 'l1']",0.047379032258064516,1.0,8.419293016107362e-11
71,"['y_15m', False, 10, 1000, 'l2']",0.047379032258064516,1.0,8.41897676251919e-11
